,Season,Day,Hour,U1,U2,U3,Load,Dispatch Cost
23,winter,Thursday,23,1.0,0.6291679196624658,0.0,1.6291679196624658,618.1916126739386
0,winter,Friday,0,0.9000000000000001,0.6984216809280368,0.0,1.598421680928037,618.1916126739386
1,winter,Friday,1,1.0,0.5826202648149668,0.0,1.5826202648149668,618.1916126739386
2,winter,Friday,2,1.0,0.5739267521437619,0.0,1.5739267521437619,618.1916126739386
3,winter,Friday,3,1.0,0.571575676389914,0.0,1.571575676389914,618.1916126739386
4,winter,Friday,4,1.0,0.5739632029306432,0.0,1.5739632029306432,618.1916126739386
5,winter,Friday,5,1.0,0.5819641506511022,0.0,1.5819641506511022,618.1916126739386
6,winter,Friday,6,1.0,0.6021214357964952,0.0,1.6021214357964952,618.1916126739386
7,winter,Friday,7,1.0,0.6297146814656862,0.0,1.6297146814656862,618.1916126739386
8,winter,Friday,8,0.9177777777777789,0.700695298759761,0.03777777777777777,1.6562508543153176,618.1916126739386
9,winter,Friday,9,0.7177777777777785,0.7445510629960717,0.21555555555555556,1.6778843963294057,618.1916126739386
10,winter,Friday,10,0.5177777777777781,0.7465113863145518,0.43333333333333335,1.6976224974256633,618.1916126739386
11,winter,Friday,11,0.3177777777777778,0.7091956222604957,0.6822222222222222,1.7091956222604956,618.1916126739386
12,winter,Friday,12,0.15111111111111108,0.7101797935062923,0.8488888888888889,1.7101797935062923,618.1916126739386
13,winter,Friday,13,0.2088888888888889,0.705678121326444,0.7911111111111111,1.705678121326444,618.1916126739386
14,winter,Friday,14,0.29999999999999993,0.7054776419985965,0.7000000000000001,1.7054776419985966,618.1916126739386
15,winter,Friday,15,0.46444444444444444,0.7119841074569198,0.5355555555555556,1.7119841074569198,618.1916126739386
16,winter,Friday,16,0.6644444444444448,0.8473010926123363,0.2288888888888889,1.74063442594567,618.1916126739386
17,winter,Friday,17,0.8644444444444453,0.8895306049919344,0.031111111111111114,1.7850861605474908,618.1916126739386
18,winter,Friday,18,1.0,0.784612300318033,0.0,1.784612300318033,618.1916126739386
19,winter,Friday,19,1.0,0.7668060909264878,0.0,1.7668060909264878,618.1916126739386
20,winter,Friday,20,1.0,0.7455735075680947,0.0,1.7455735075680947,618.1916126739386
21,winter,Friday,21,1.0,0.7137155198337846,0.0,1.7137155198337846,618.1916126739386
22,winter,Friday,22,1.0,0.6720704958218287,0.0,1.6720704958218287,618.1916126739386
23,winter,Friday,23,1.0,0.6291679196624658,0.0,1.6291679196624658,618.1916126739386
0,winter,Saturday,0,0.9000000000000001,0.6984216809280368,0.0,1.598421680928037,618.1916126739386
1,winter,Saturday,1,1.0,0.5826202648149668,0.0,1.5826202648149668,618.1916126739386
2,winter,Saturday,2,1.0,0.5739267521437619,0.0,1.5739267521437619,618.1916126739386
3,winter,Saturday,3,1.0,0.571575676389914,0.0,1.571575676389914,618.1916126739386
4,winter,Saturday,4,1.0,0.5739632029306432,0.0,1.5739632029306432,618.1916126739386
5,winter,Saturday,5,1.0,0.5819641506511022,0.0,1.5819641506511022,618.1916126739386
6,winter,Saturday,6,1.0,0.6021214357964952,0.0,1.6021214357964952,618.1916126739386
7,winter,Saturday,7,1.0,0.6297146814656862,0.0,1.6297146814656862,618.1916126739386
8,winter,Saturday,8,0.9177777777777789,0.700695298759761,0.03777777777777777,1.6562508543153176,618.1916126739386
9,winter,Saturday,9,0.7177777777777785,0.7445510629960717,0.21555555555555556,1.6778843963294057,618.1916126739386
10,winter,Saturday,10,0.5177777777777781,0.7465113863145518,0.43333333333333335,1.6976224974256633,618.1916126739386
11,winter,Saturday,11,0.3177777777777778,0.7091956222604957,0.6822222222222222,1.7091956222604956,618.1916126739386
12,winter,Saturday,12,0.15111111111111108,0.7101797935062923,0.8488888888888889,1.7101797935062923,618.1916126739386
13,winter,Saturday,13,0.2088888888888889,0.705678121326444,0.7911111111111111,1.705678121326444,618.1916126739386
14,winter,Saturday,14,0.29999999999999993,0.7054776419985965,0.7000000000000001,1.7054776419985966,618.1916126739386
15,winter,Saturday,15,0.46444444444444444,0.7119841074569198,0.5355555555555556,1.7119841074569198,618.1916126739386
16,winter,Saturday,16,0.6644444444444448,0.8473010926123363,0.2288888888888889,1.74063442594567,618.1916126739386
17,winter,Saturday,17,0.8644444444444453,0.8895306049919344,0.031111111111111114,1.7850861605474908,618.1916126739386
18,winter,Saturday,18,1.0,0.784612300318033,0.0,1.784612300318033,618.1916126739386
19,winter,Saturday,19,1.0,0.7668060909264878,0.0,1.7668060909264878,618.1916126739386
20,winter,Saturday,20,1.0,0.7455735075680947,0.0,1.7455735075680947,618.1916126739386
21,winter,Saturday,21,1.0,0.7137155198337846,0.0,1.7137155198337846,618.1916126739386
22,winter,Saturday,22,1.0,0.6720704958218287,0.0,1.6720704958218287,618.1916126739386
23,winter,Saturday,23,1.0,0.6291679196624658,0.0,1.6291679196624658,618.1916126739386
0,spring,Sunday,0,0.9000000000000001,0.6984216809280368,0.0,1.598421680928037,618.1916126739386
1,spring,Sunday,1,1.0,0.5826202648149668,0.0,1.5826202648149668,618.1916126739386
2,spring,Sunday,2,1.0,0.5739267521437619,0.0,1.5739267521437619,618.1916126739386
3,spring,Sunday,3,1.0,0.571575676389914,0.0,1.571575676389914,618.1916126739386
4,spring,Sunday,4,1.0,0.5739632029306432,0.0,1.5739632029306432,618.1916126739386
5,spring,Sunday,5,1.0,0.5819641506511022,0.0,1.5819641506511022,618.1916126739386
6,spring,Sunday,6,1.0,0.6021214357964952,0.0,1.6021214357964952,618.1916126739386
7,spring,Sunday,7,1.0,0.6297146814656862,0.0,1.6297146814656862,618.1916126739386
8,spring,Sunday,8,0.9177777777777789,0.700695298759761,0.03777777777777777,1.6562508543153176,618.1916126739386
9,spring,Sunday,9,0.7177777777777785,0.7445510629960717,0.21555555555555556,1.6778843963294057,618.1916126739386
10,spring,Sunday,10,0.5177777777777781,0.7465113863145518,0.43333333333333335,1.6976224974256633,618.1916126739386
11,spring,Sunday,11,0.3177777777777778,0.7091956222604957,0.6822222222222222,1.7091956222604956,618.1916126739386
12,spring,Sunday,12,0.15111111111111108,0.7101797935062923,0.8488888888888889,1.7101797935062923,618.1916126739386
13,spring,Sunday,13,0.2088888888888889,0.705678121326444,0.7911111111111111,1.705678121326444,618.1916126739386
14,spring,Sunday,14,0.29999999999999993,0.7054776419985965,0.7000000000000001,1.7054776419985966,618.1916126739386
15,spring,Sunday,15,0.46444444444444444,0.7119841074569198,0.5355555555555556,1.7119841074569198,618.1916126739386
16,spring,Sunday,16,0.6644444444444448,0.8473010926123363,0.2288888888888889,1.74063442594567,618.1916126739386
17,spring,Sunday,17,0.8644444444444453,0.8895306049919344,0.031111111111111114,1.7850861605474908,618.1916126739386
18,spring,Sunday,18,1.0,0.784612300318033,0.0,1.784612300318033,618.1916126739386
19,spring,Sunday,19,1.0,0.7668060909264878,0.0,1.7668060909264878,618.1916126739386
20,spring,Sunday,20,1.0,0.7455735075680947,0.0,1.7455735075680947,618.1916126739386
21,spring,Sunday,21,1.0,0.7137155198337846,0.0,1.7137155198337846,618.1916126739386
22,spring,Sunday,22,1.0,0.6720704958218287,0.0,1.6720704958218287,618.1916126739386
23,spring,Sunday,23,1.0,0.6291679196624658,0.0,1.6291679196624658,618.1916126739386
0,spring,Monday,0,0.9000000000000001,0.6984216809280368,0.0,1.598421680928037,618.1916126739386
1,spring,Monday,1,1.0,0.5826202648149668,0.0,1.5826202648149668,618.1916126739386
2,spring,Monday,2,1.0,0.5739267521437619,0.0,1.5739267521437619,618.1916126739386
3,spring,Monday,3,1.0,0.571575676389914,0.0,1.571575676389914,618.1916126739386
4,spring,Monday,4,1.0,0.5739632029306432,0.0,1.5739632029306432,618.1916126739386
5,spring,Monday,5,1.0,0.5819641506511022,0.0,1.5819641506511022,618.1916126739386
6,spring,Monday,6,1.0,0.6021214357964952,0.0,1.6021214357964952,618.1916126739386
7,spring,Monday,7,1.0,0.6297146814656862,0.0,1.6297146814656862,618.1916126739386
8,spring,Monday,8,0.9177777777777789,0.700695298759761,0.03777777777777777,1.6562508543153176,618.1916126739386
9,spring,Monday,9,0.7177777777777785,0.7445510629960717,0.21555555555555556,1.6778843963294057,618.1916126739386
10,spring,Monday,10,0.5177777777777781,0.7465113863145518,0.43333333333333335,1.6976224974256633,618.1916126739386
11,spring,Monday,11,0.3177777777777778,0.7091956222604957,0.6822222222222222,1.7091956222604956,618.1916126739386
12,spring,Monday,12,0.15111111111111108,0.7101797935062923,0.8488888888888889,1.7101797935062923,618.1916126739386
13,spring,Monday,13,0.2088888888888889,0.705678121326444,0.7911111111111111,1.705678121326444,618.1916126739386
14,spring,Monday,14,0.29999999999999993,0.7054776419985965,0.7000000000000001,1.7054776419985966,618.1916126739386
15,spring,Monday,15,0.46444444444444444,0.7119841074569198,0.5355555555555556,1.7119841074569198,618.1916126739386
16,spring,Monday,16,0.6644444444444448,0.8473010926123363,0.2288888888888889,1.74063442594567,618.1916126739386
17,spring,Monday,17,0.8644444444444453,0.8895306049919344,0.031111111111111114,1.7850861605474908,618.1916126739386
18,spring,Monday,18,1.0,0.784612300318033,0.0,1.784612300318033,618.1916126739386
19,spring,Monday,19,1.0,0.7668060909264878,0.0,1.7668060909264878,618.1916126739386
20,spring,Monday,20,1.0,0.7455735075680947,0.0,1.7455735075680947,618.1916126739386
21,spring,Monday,21,1.0,0.7137155198337846,0.0,1.7137155198337846,618.1916126739386
22,spring,Monday,22,1.0,0.6720704958218287,0.0,1.6720704958218287,618.1916126739386
23,spring,Monday,23,1.0,0.6291679196624658,0.0,1.6291679196624658,618.1916126739386
0,spring,Tuesday,0,0.9000000000000001,0.6984216809280368,0.0,1.598421680928037,618.1916126739386
1,spring,Tuesday,1,1.0,0.5826202648149668,0.0,1.5826202648149668,618.1916126739386
2,spring,Tuesday,2,1.0,0.5739267521437619,0.0,1.5739267521437619,618.1916126739386
3,spring,Tuesday,3,1.0,0.571575676389914,0.0,1.571575676389914,618.1916126739386
4,spring,Tuesday,4,1.0,0.5739632029306432,0.0,1.5739632029306432,618.1916126739386
5,spring,Tuesday,5,1.0,0.5819641506511022,0.0,1.5819641506511022,618.1916126739386
6,spring,Tuesday,6,1.0,0.6021214357964952,0.0,1.6021214357964952,618.1916126739386
7,spring,Tuesday,7,1.0,0.6297146814656862,0.0,1.6297146814656862,618.1916126739386
8,spring,Tuesday,8,0.9177777777777789,0.700695298759761,0.03777777777777777,1.6562508543153176,618.1916126739386
9,spring,Tuesday,9,0.7177777777777785,0.7445510629960717,0.21555555555555556,1.6778843963294057,618.1916126739386
10,spring,Tuesday,10,0.5177777777777781,0.7465113863145518,0.43333333333333335,1.6976224974256633,618.1916126739386
11,spring,Tuesday,11,0.3177777777777778,0.7091956222604957,0.6822222222222222,1.7091956222604956,618.1916126739386
12,spring,Tuesday,12,0.15111111111111108,0.7101797935062923,0.8488888888888889,1.7101797935062923,618.1916126739386
13,spring,Tuesday,13,0.2088888888888889,0.705678121326444,0.7911111111111111,1.705678121326444,618.1916126739386
14,spring,Tuesday,14,0.29999999999999993,0.7054776419985965,0.7000000000000001,1.7054776419985966,618.1916126739386
15,spring,Tuesday,15,0.46444444444444444,0.7119841074569198,0.5355555555555556,1.7119841074569198,618.1916126739386
16,spring,Tuesday,16,0.6644444444444448,0.8473010926123363,0.2288888888888889,1.74063442594567,618.1916126739386
17,spring,Tuesday,17,0.8644444444444453,0.8895306049919344,0.031111111111111114,1.7850861605474908,618.1916126739386
18,spring,Tuesday,18,1.0,0.784612300318033,0.0,1.784612300318033,618.1916126739386
19,spring,Tuesday,19,1.0,0.7668060909264878,0.0,1.7668060909264878,618.1916126739386
20,spring,Tuesday,20,1.0,0.7455735075680947,0.0,1.7455735075680947,618.1916126739386
21,spring,Tuesday,21,1.0,0.7137155198337846,0.0,1.7137155198337846,618.1916126739386
22,spring,Tuesday,22,1.0,0.6720704958218287,0.0,1.6720704958218287,618.1916126739386
23,spring,Tuesday,23,1.0,0.6291679196624658,0.0,1.6291679196624658,618.1916126739386
0,spring,Wednesday,0,0.9000000000000001,0.6984216809280368,0.0,1.598421680928037,618.1916126739386
1,spring,Wednesday,1,1.0,0.5826202648149668,0.0,1.5826202648149668,618.1916126739386
2,spring,Wednesday,2,1.0,0.5739267521437619,0.0,1.5739267521437619,618.1916126739386
3,spring,Wednesday,3,1.0,0.571575676389914,0.0,1.571575676389914,618.1916126739386
4,spring,Wednesday,4,1.0,0.5739632029306432,0.0,1.5739632029306432,618.1916126739386
5,spring,Wednesday,5,1.0,0.5819641506511022,0.0,1.5819641506511022,618.1916126739386
6,spring,Wednesday,6,1.0,0.6021214357964952,0.0,1.6021214357964952,618.1916126739386
7,spring,Wednesday,7,1.0,0.6297146814656862,0.0,1.6297146814656862,618.1916126739386
8,spring,Wednesday,8,0.9177777777777789,0.700695298759761,0.03777777777777777,1.6562508543153176,618.1916126739386
9,spring,Wednesday,9,0.7177777777777785,0.7445510629960717,0.21555555555555556,1.6778843963294057,618.1916126739386
10,spring,Wednesday,10,0.5177777777777781,0.7465113863145518,0.43333333333333335,1.6976224974256633,618.1916126739386
11,spring,Wednesday,11,0.3177777777777778,0.7091956222604957,0.6822222222222222,1.7091956222604956,618.1916126739386
12,spring,Wednesday,12,0.15111111111111108,0.7101797935062923,0.8488888888888889,1.7101797935062923,618.1916126739386
13,spring,Wednesday,13,0.2088888888888889,0.705678121326444,0.7911111111111111,1.705678121326444,618.1916126739386
14,spring,Wednesday,14,0.29999999999999993,0.7054776419985965,0.7000000000000001,1.7054776419985966,618.1916126739386
15,spring,Wednesday,15,0.46444444444444444,0.7119841074569198,0.5355555555555556,1.7119841074569198,618.1916126739386
16,spring,Wednesday,16,0.6644444444444448,0.8473010926123363,0.2288888888888889,1.74063442594567,618.1916126739386
17,spring,Wednesday,17,0.8644444444444453,0.8895306049919344,0.031111111111111114,1.7850861605474908,618.1916126739386
18,spring,Wednesday,18,1.0,0.784612300318033,0.0,1.784612300318033,618.1916126739386
19,spring,Wednesday,19,1.0,0.7668060909264878,0.0,1.7668060909264878,618.1916126739386
20,spring,Wednesday,20,1.0,0.7455735075680947,0.0,1.7455735075680947,618.1916126739386
21,spring,Wednesday,21,1.0,0.7137155198337846,0.0,1.7137155198337846,618.1916126739386
22,spring,Wednesday,22,1.0,0.6720704958218287,0.0,1.6720704958218287,618.1916126739386
23,spring,Wednesday,23,1.0,0.6291679196624658,0.0,1.6291679196624658,618.1916126739386
0,spring,Thursday,0,0.9000000000000001,0.6984216809280368,0.0,1.598421680928037,618.1916126739386
1,spring,Thursday,1,1.0,0.5826202648149668,0.0,1.5826202648149668,618.1916126739386
2,spring,Thursday,2,1.0,0.5739267521437619,0.0,1.5739267521437619,618.1916126739386
3,spring,Thursday,3,1.0,0.571575676389914,0.0,1.571575676389914,618.1916126739386
4,spring,Thursday,4,1.0,0.5739632029306432,0.0,1.5739632029306432,618.1916126739386
5,spring,Thursday,5,1.0,0.5819641506511022,0.0,1.5819641506511022,618.1916126739386
6,spring,Thursday,6,1.0,0.6021214357964952,0.0,1.6021214357964952,618.1916126739386
7,spring,Thursday,7,1.0,0.6297146814656862,0.0,1.6297146814656862,618.1916126739386
8,spring,Thursday,8,0.9177777777777789,0.700695298759761,0.03777777777777777,1.6562508543153176,618.1916126739386
9,spring,Thursday,9,0.7177777777777785,0.7445510629960717,0.21555555555555556,1.6778843963294057,618.1916126739386
10,spring,Thursday,10,0.5177777777777781,0.7465113863145518,0.43333333333333335,1.6976224974256633,618.1916126739386
11,spring,Thursday,11,0.3177777777777778,0.7091956222604957,0.6822222222222222,1.7091956222604956,618.1916126739386
12,spring,Thursday,12,0.15111111111111108,0.7101797935062923,0.8488888888888889,1.7101797935062923,618.1916126739386
13,spring,Thursday,13,0.2088888888888889,0.705678121326444,0.7911111111111111,1.705678121326444,618.1916126739386
14,spring,Thursday,14,0.29999999999999993,0.7054776419985965,0.7000000000000001,1.7054776419985966,618.1916126739386
15,spring,Thursday,15,0.46444444444444444,0.7119841074569198,0.5355555555555556,1.7119841074569198,618.1916126739386
16,spring,Thursday,16,0.6644444444444448,0.8473010926123363,0.2288888888888889,1.74063442594567,618.1916126739386
17,spring,Thursday,17,0.8644444444444453,0.8895306049919344,0.031111111111111114,1.7850861605474908,618.1916126739386
18,spring,Thursday,18,1.0,0.784612300318033,0.0,1.784612300318033,618.1916126739386
19,spring,Thursday,19,1.0,0.7668060909264878,0.0,1.7668060909264878,618.1916126739386
20,spring,Thursday,20,1.0,0.7455735075680947,0.0,1.7455735075680947,618.1916126739386
21,spring,Thursday,21,1.0,0.7137155198337846,0.0,1.7137155198337846,618.1916126739386
22,spring,Thursday,22,1.0,0.6720704958218287,0.0,1.6720704958218287,618.1916126739386
23,spring,Thursday,23,1.0,0.6291679196624658,0.0,1.6291679196624658,618.1916126739386
0,spring,Friday,0,0.9000000000000001,0.6984216809280368,0.0,1.598421680928037,618.1916126739386
1,spring,Friday,1,1.0,0.5826202648149668,0.0,1.5826202648149668,618.1916126739386
2,spring,Friday,2,1.0,0.5739267521437619,0.0,1.5739267521437619,618.1916126739386
3,spring,Friday,3,1.0,0.571575676389914,0.0,1.571575676389914,618.1916126739386
4,spring,Friday,4,1.0,0.5739632029306432,0.0,1.5739632029306432,618.1916126739386
5,spring,Friday,5,1.0,0.5819641506511022,0.0,1.5819641506511022,618.1916126739386
6,spring,Friday,6,1.0,0.6021214357964952,0.0,1.6021214357964952,618.1916126739386
7,spring,Friday,7,1.0,0.6297146814656862,0.0,1.6297146814656862,618.1916126739386
8,spring,Friday,8,0.9177777777777789,0.700695298759761,0.03777777777777777,1.6562508543153176,618.1916126739386
9,spring,Friday,9,0.7177777777777785,0.7445510629960717,0.21555555555555556,1.6778843963294057,618.1916126739386
10,spring,Friday,10,0.5177777777777781,0.7465113863145518,0.43333333333333335,1.6976224974256633,618.1916126739386
11,spring,Friday,11,0.3177777777777778,0.7091956222604957,0.6822222222222222,1.7091956222604956,618.1916126739386
12,spring,Friday,12,0.15111111111111108,0.7101797935062923,0.8488888888888889,1.7101797935062923,618.1916126739386
13,spring,Friday,13,0.2088888888888889,0.705678121326444,0.7911111111111111,1.705678121326444,618.1916126739386
14,spring,Friday,14,0.29999999999999993,0.7054776419985965,0.7000000000000001,1.7054776419985966,618.1916126739386
15,spring,Friday,15,0.46444444444444444,0.7119841074569198,0.5355555555555556,1.7119841074569198,618.1916126739386
16,spring,Friday,16,0.6644444444444448,0.8473010926123363,0.2288888888888889,1.74063442594567,618.1916126739386
17,spring,Friday,17,0.8644444444444453,0.8895306049919344,0.031111111111111114,1.7850861605474908,618.1916126739386
18,spring,Friday,18,1.0,0.784612300318033,0.0,1.784612300318033,618.1916126739386
19,spring,Friday,19,1.0,0.7668060909264878,0.0,1.7668060909264878,618.1916126739386
20,spring,Friday,20,1.0,0.7455735075680947,0.0,1.7455735075680947,618.1916126739386
21,spring,Friday,21,1.0,0.7137155198337846,0.0,1.7137155198337846,618.1916126739386
22,spring,Friday,22,1.0,0.6720704958218287,0.0,1.6720704958218287,618.1916126739386
23,spring,Friday,23,1.0,0.6291679196624658,0.0,1.6291679196624658,618.1916126739386
0,spring,Saturday,0,0.9000000000000001,0.6984216809280368,0.0,1.598421680928037,618.1916126739386
1,spring,Saturday,1,1.0,0.5826202648149668,0.0,1.5826202648149668,618.1916126739386
2,spring,Saturday,2,1.0,0.5739267521437619,0.0,1.5739267521437619,618.1916126739386
3,spring,Saturday,3,1.0,0.571575676389914,0.0,1.571575676389914,618.1916126739386
4,spring,Saturday,4,1.0,0.5739632029306432,0.0,1.5739632029306432,618.1916126739386
5,spring,Saturday,5,1.0,0.5819641506511022,0.0,1.5819641506511022,618.1916126739386
6,spring,Saturday,6,1.0,0.6021214357964952,0.0,1.6021214357964952,618.1916126739386
7,spring,Saturday,7,1.0,0.6297146814656862,0.0,1.6297146814656862,618.1916126739386
8,spring,Saturday,8,0.9177777777777789,0.700695298759761,0.03777777777777777,1.6562508543153176,618.1916126739386
9,spring,Saturday,9,0.7177777777777785,0.7445510629960717,0.21555555555555556,1.6778843963294057,618.1916126739386
10,spring,Saturday,10,0.5177777777777781,0.7465113863145518,0.43333333333333335,1.6976224974256633,618.1916126739386
11,spring,Saturday,11,0.3177777777777778,0.7091956222604957,0.6822222222222222,1.7091956222604956,618.1916126739386
12,spring,Saturday,12,0.15111111111111108,0.7101797935062923,0.8488888888888889,1.7101797935062923,618.1916126739386
13,spring,Saturday,13,0.2088888888888889,0.705678121326444,0.7911111111111111,1.705678121326444,618.1916126739386
14,spring,Saturday,14,0.29999999999999993,0.7054776419985965,0.7000000000000001,1.7054776419985966,618.1916126739386
15,spring,Saturday,15,0.46444444444444444,0.7119841074569198,0.5355555555555556,1.7119841074569198,618.1916126739386
16,spring,Saturday,16,0.6644444444444448,0.8473010926123363,0.2288888888888889,1.74063442594567,618.1916126739386
17,spring,Saturday,17,0.8644444444444453,0.8895306049919344,0.031111111111111114,1.7850861605474908,618.1916126739386
18,spring,Saturday,18,1.0,0.784612300318033,0.0,1.784612300318033,618.1916126739386
19,spring,Saturday,19,1.0,0.7668060909264878,0.0,1.7668060909264878,618.1916126739386
20,spring,Saturday,20,1.0,0.7455735075680947,0.0,1.7455735075680947,618.1916126739386
21,spring,Saturday,21,1.0,0.7137155198337846,0.0,1.7137155198337846,618.1916126739386
22,spring,Saturday,22,1.0,0.6720704958218287,0.0,1.6720704958218287,618.1916126739386
23,spring,Saturday,23,1.0,0.6291679196624658,0.0,1.6291679196624658,618.1916126739386
0,summer,Sunday,0,0.9000000000000001,0.6984216809280368,0.0,1.598421680928037,618.1916126739386
1,summer,Sunday,1,1.0,0.5826202648149668,0.0,1.5826202648149668,618.1916126739386
2,summer,Sunday,2,1.0,0.5739267521437619,0.0,1.5739267521437619,618.1916126739386
3,summer,Sunday,3,1.0,0.571575676389914,0.0,1.571575676389914,618.1916126739386
4,summer,Sunday,4,1.0,0.5739632029306432,0.0,1.5739632029306432,618.1916126739386
5,summer,Sunday,5,1.0,0.5819641506511022,0.0,1.5819641506511022,618.1916126739386
6,summer,Sunday,6,1.0,0.6021214357964952,0.0,1.6021214357964952,618.1916126739386
7,summer,Sunday,7,1.0,0.6297146814656862,0.0,1.6297146814656862,618.1916126739386
8,summer,Sunday,8,0.9177777777777789,0.700695298759761,0.03777777777777777,1.6562508543153176,618.1916126739386
9,summer,Sunday,9,0.7177777777777785,0.7445510629960717,0.21555555555555556,1.6778843963294057,618.1916126739386
10,summer,Sunday,10,0.5177777777777781,0.7465113863145518,0.43333333333333335,1.6976224974256633,618.1916126739386
11,summer,Sunday,11,0.3177777777777778,0.7091956222604957,0.6822222222222222,1.7091956222604956,618.1916126739386
12,summer,Sunday,12,0.15111111111111108,0.7101797935062923,0.8488888888888889,1.7101797935062923,618.1916126739386
13,summer,Sunday,13,0.2088888888888889,0.705678121326444,0.7911111111111111,1.705678121326444,618.1916126739386
14,summer,Sunday,14,0.29999999999999993,0.7054776419985965,0.7000000000000001,1.7054776419985966,618.1916126739386
15,summer,Sunday,15,0.46444444444444444,0.7119841074569198,0.5355555555555556,1.7119841074569198,618.1916126739386
16,summer,Sunday,16,0.6644444444444448,0.8473010926123363,0.2288888888888889,1.74063442594567,618.1916126739386
17,summer,Sunday,17,0.8644444444444453,0.8895306049919344,0.031111111111111114,1.7850861605474908,618.1916126739386
18,summer,Sunday,18,1.0,0.784612300318033,0.0,1.784612300318033,618.1916126739386
19,summer,Sunday,19,1.0,0.7668060909264878,0.0,1.7668060909264878,618.1916126739386
