,Day,Hour,Load,U1,U2,U3
67,Thursday,09,1.6442094770643938,0.8646652599271053,1.4772202046880158,0.44615384615384623
68,Tuesday,09,1.6382350528992045,0.8814570716066975,1.3622777437155118,0.5814285714285715
69,Wednesday,09,1.6474521951434935,0.577786303472089,1.4596401452624628,0.62
70,Friday,10,1.6459002327943524,0.719067715327067,1.3766919775503466,0.9307692307692308
71,Monday,10,1.6449791494489274,0.7236715902551314,1.4683063717398481,0.8476923076923076
72,Saturday,10,1.5861938438826817,0.567427584883944,1.3370749422251567,0.8784615384615384
73,Sunday,10,1.5618166791791002,0.47276040667561864,1.4202707164080555,0.9846153846153846
74,Thursday,10,1.6450674725094474,0.8948781891425283,1.4475074281941234,0.7076923076923076
75,Tuesday,10,1.6395707138756428,0.7828642679016744,1.3250306560392395,0.9114285714285714
76,Wednesday,10,1.6528272842551528,0.5734701707270285,1.4697920105645428,0.8753846153846153
77,Friday,11,1.645887615214278,0.6525992710531364,1.4202707164080555,1.1276923076923078
78,Monday,11,1.6446637099470691,0.6969115672357569,1.4588973258501157,1.0292307692307692
79,Saturday,11,1.5883009797550929,0.5383656244005371,1.4190326840541432,1.04
80,Sunday,11,1.5709139544126833,0.48398235181277577,1.4242324199405745,1.036923076923077
81,Thursday,11,1.6437552441817185,0.8707078457701899,1.4007098052162428,0.9600000000000001
82,Tuesday,11,1.6411875666365947,0.7093872461702885,1.2965205395462907,1.0542857142857143
83,Wednesday,11,1.6579752569254742,0.48628428927680795,1.4732585011554968,0.8892307692307693
84,Friday,12,1.6424934861742868,0.6218108574717054,1.3836249587322547,1.096923076923077
85,Monday,12,1.6417995192701993,0.6960483406867447,1.4457741828986466,1.123076923076923
86,Saturday,12,1.5827240093622446,0.4917513907538845,1.4690491911521955,1.16
87,Sunday,12,1.5742197603921544,0.5550546710147708,1.4281941234730933,1.1723076923076923
88,Thursday,12,1.6396292954974165,0.8240936121235373,1.4083856058104987,0.9676923076923077
89,Tuesday,12,1.639312954739839,0.6620947630922693,1.3351471489883509,1.0457142857142858
90,Wednesday,12,1.6559059737932862,0.48542106272779595,1.4633542423241994,0.9184615384615384
91,Friday,13,1.6404872909424701,0.6111643967005563,1.3868438428524263,1.0092307692307692
92,Monday,13,1.6395409724368963,0.6767696144254748,1.4286893364146585,1.2092307692307693
93,Saturday,13,1.5723271233810068,0.4713216957605985,1.4712776493892374,0.9953846153846153
94,Sunday,13,1.5692989041631704,0.5636869365048917,1.4368603499504786,1.04
95,Thursday,13,1.6378249815467891,0.7213696527910992,1.4259656652360515,1.0015384615384615
96,Tuesday,13,1.6381881876017856,0.6957605985037406,1.4059625996321274,1.0014285714285713
97,Wednesday,13,1.6541647477430304,0.56713984270094,1.3472268075272367,0.88
98,Friday,14,1.63586925663527,0.5898714751582582,1.3865962363816442,1.0338461538461539
99,Monday,14,1.6359071093754929,0.6505850757721082,1.4423076923076923,1.2292307692307693
100,Saturday,14,1.5690213174015355,0.47448685977364286,1.4430505117200396,1.0861538461538462
101,Sunday,14,1.562132118680958,0.517072702858239,1.4324034334763949,0.9292307692307692
102,Thursday,14,1.63808995072835,0.6494341070400922,1.4678111587982832,0.9953846153846153
103,Tuesday,14,1.6351770922426216,0.6842714641966513,1.460453709380748,0.8571428571428571
104,Wednesday,14,1.646518494217994,0.6010934202954153,1.2905249257180587,0.8461538461538461
105,Friday,15,1.6293333501567735,0.5590830615768272,1.4150709805216242,0.9584615384615385
106,Monday,15,1.6366515465998777,0.6036830999424516,1.4430505117200396,1.1507692307692308
107,Saturday,15,1.5662454497851857,0.4529061960483407,1.4007098052162428,0.9384615384615385
108,Sunday,15,1.5657912169025106,0.4834068674467677,1.4262132717068339,0.9784615384615385
109,Thursday,15,1.643780479341867,0.6223863418377135,1.456916474083856,0.9369230769230769
110,Tuesday,15,1.6374500591674381,0.6019771998574991,1.458844267320662,0.8414285714285714
111,Wednesday,15,1.6453072065308594,0.6128908497985804,1.2830967315945858,0.8846153846153846
112,Friday,16,1.6307843718653199,0.5421062727795894,1.4076427863981513,0.8553846153846154
113,Monday,16,1.640361115141727,0.5901592173412623,1.4522119511389897,0.9815384615384615
114,Saturday,16,1.5755319887198833,0.5225398043353155,1.401205018157808,0.7876923076923077
115,Sunday,16,1.5803140515680498,0.47045846921158646,1.4284417299438759,0.9646153846153845
116,Thursday,16,1.6492565090941207,0.6805102628045271,1.4262132717068339,0.7461538461538461
117,Tuesday,16,1.645710067837518,0.6679729248307803,1.4537860208461066,0.7771428571428572
118,Wednesday,16,1.6497990650373164,0.6042585843084596,1.3316275998679432,0.7076923076923076
119,Friday,17,1.626014926597228,0.5231152887013236,1.444536150544734,0.5615384615384615
120,Monday,17,1.6434398046798604,0.6134663341645885,1.4527071640805547,0.58
