,Season,Day,Hour,U1,U2,U3,Load,Dispatch Cost
16,winter,Monday,16,1.4567648104103461,0.2217246689812904,0.13333333333333333,1.8118228127249698,492.32132279905585
17,winter,Monday,17,1.5000000000000004,0.3265345325642215,0.006666666666666666,1.8332011992308885,492.32132279905585
18,winter,Monday,18,1.5,0.3227944995762597,0.0,1.8227944995762597,492.32132279905585
19,winter,Monday,19,1.5,0.3054986012010532,0.0,1.8054986012010532,492.32132279905585
20,winter,Monday,20,1.5,0.2863619380883382,0.0,1.7863619380883382,492.32132279905585
21,winter,Monday,21,1.5,0.25528764227197764,0.0,1.7552876422719776,492.32132279905585
22,winter,Monday,22,1.5,0.2102709204734956,0.0,1.7102709204734956,492.32132279905585
23,winter,Monday,23,1.4664753000355397,0.19999999999999973,0.0,1.6664753000355395,492.32132279905585
0,winter,Tuesday,0,0.9000000000000001,0.743340441236775,0.0,1.6433404412367751,506.36576109243
1,winter,Tuesday,1,1.1000000000000005,0.5275321906011641,0.0,1.6275321906011646,506.36576109243
2,winter,Tuesday,2,1.3000000000000012,0.31949479209382314,0.0,1.6194947920938243,506.36576109243
3,winter,Tuesday,3,1.4183875994423032,0.19999999999999973,0.0,1.618387599442303,506.36576109243
4,winter,Tuesday,4,1.4226318379398017,0.19999999999999973,0.0,1.6226318379398015,506.36576109243
5,winter,Tuesday,5,1.446087919297958,0.19999999999999973,0.0,1.6460879192979578,506.36576109243
6,winter,Tuesday,6,1.5,0.20442056917903706,0.0,1.704420569179037,506.36576109243
7,winter,Tuesday,7,1.5,0.2727589600590503,0.0,1.7727589600590503,506.36576109243
8,winter,Tuesday,8,1.5000000000000004,0.2771801443451156,0.0225,1.799680144345116,506.36576109243
9,winter,Tuesday,9,1.4228434347576493,0.24315180841466266,0.13999999999999999,1.8059952431723119,506.36576109243
10,winter,Tuesday,10,1.2228434347576487,0.22987697859427447,0.36,1.8127204133519232,506.36576109243
11,winter,Tuesday,11,1.022843434757648,0.19999999999999973,0.59,1.8128434347576479,506.36576109243
12,winter,Tuesday,12,1.20013409333224,0.19999999999999973,0.405,1.8051340933322397,506.36576109243
13,winter,Tuesday,13,1.1801502911506605,0.19999999999999973,0.4175,1.7976502911506602,506.36576109243
14,winter,Tuesday,14,1.23397871729681,0.19999999999999973,0.35750000000000004,1.7914787172968096,506.36576109243
15,winter,Tuesday,15,1.3226078487656856,0.19999999999999973,0.2725,1.7951078487656853,506.36576109243
16,winter,Tuesday,16,1.5000000000000004,0.23128516361846918,0.08,1.8112851636184697,506.36576109243
17,winter,Tuesday,17,1.5,0.33277290248503233,0.0,1.8327729024850323,506.36576109243
18,winter,Tuesday,18,1.5,0.3258426966292136,0.0,1.8258426966292136,506.36576109243
19,winter,Tuesday,19,1.5,0.30913228901828926,0.0,1.8091322890182893,506.36576109243
20,winter,Tuesday,20,1.5,0.2872344787993111,0.0,1.787234478799311,506.36576109243
21,winter,Tuesday,21,1.5,0.2580989092102026,0.0,1.7580989092102026,506.36576109243
22,winter,Tuesday,22,1.5,0.21883457721643573,0.0,1.7188345772164357,506.36576109243
23,winter,Tuesday,23,1.4821536947428855,0.19999999999999973,0.0,1.6821536947428852,506.36576109243
0,winter,Wednesday,0,0.9000000000000001,0.7552530140244402,0.0,1.6552530140244404,492.9811818256375
1,winter,Wednesday,1,1.1000000000000005,0.5404699417698673,0.0,1.6404699417698678,492.9811818256375
2,winter,Wednesday,2,1.3000000000000012,0.3335192323464271,0.0,1.6335192323464283,492.9811818256375
3,winter,Wednesday,3,1.432514557533011,0.19999999999999973,0.0,1.6325145575330107,492.9811818256375
4,winter,Wednesday,4,1.4395062740916922,0.19999999999999973,0.0,1.639506274091692,492.9811818256375
5,winter,Wednesday,5,1.4618961699335686,0.19999999999999973,0.0,1.6618961699335684,492.9811818256375
6,winter,Wednesday,6,1.5,0.21389321741983114,0.0,1.7138932174198311,492.9811818256375
7,winter,Wednesday,7,1.5,0.2777618305585172,0.0,1.7777618305585172,492.9811818256375
8,winter,Wednesday,8,1.446446321659969,0.315200729927007,0.0375,1.799147051586976,492.9811818256375
9,winter,Wednesday,9,1.246446321659969,0.30698454031001354,0.2475,1.8009308619699826,492.9811818256375
10,winter,Wednesday,10,1.046446321659969,0.19999999999999973,0.56,1.8064463216599689,492.9811818256375
11,winter,Wednesday,11,0.861242721233495,0.19999999999999973,0.7474999999999999,1.8087427212334946,492.9811818256375
12,winter,Wednesday,12,0.8597240219798246,0.19999999999999973,0.745,1.8047240219798244,492.9811818256375
13,winter,Wednesday,13,0.9148222340687284,0.19999999999999973,0.6825,1.797322234068728,492.9811818256375
14,winter,Wednesday,14,1.0137546133027149,0.19999999999999973,0.58,1.7937546133027147,492.9811818256375
15,winter,Wednesday,15,1.2118301484458298,0.19999999999999973,0.385,1.7968301484458296,492.9811818256375
16,winter,Wednesday,16,1.4118301484458304,0.24542011810054865,0.1575,1.814750266546379,492.9811818256375
17,winter,Wednesday,17,1.5000000000000004,0.32320778315426835,0.0175,1.8407077831542689,492.9811818256375
18,winter,Wednesday,18,1.5,0.3291027638809152,0.0,1.8291027638809152,492.9811818256375
19,winter,Wednesday,19,1.5,0.3059542360370704,0.0,1.8059542360370704,492.9811818256375
20,winter,Wednesday,20,1.5,0.2847740506848191,0.0,1.784774050684819,492.9811818256375
21,winter,Wednesday,21,1.5,0.25020503567620755,0.0,1.7502050356762076,492.9811818256375
22,winter,Wednesday,22,1.5,0.20962847535471174,0.0,1.7096284753547117,492.9811818256375
23,winter,Wednesday,23,1.4689083900598707,0.19999999999999973,0.0,1.6689083900598705,492.9811818256375
0,winter,Thursday,0,0.9000000000000001,0.7350364963503648,0.0,1.635036496350365,485.02867218896085
1,winter,Thursday,1,1.1000000000000005,0.5183260887394401,0.0,1.6183260887394406,485.02867218896085
2,winter,Thursday,2,1.3000000000000012,0.31287213975231576,0.0,1.612872139752317,485.02867218896085
3,winter,Thursday,3,1.4097145903387192,0.19999999999999973,0.0,1.6097145903387189,485.02867218896085
4,winter,Thursday,4,1.4155581071106376,0.19999999999999973,0.0,1.6155581071106373,485.02867218896085
5,winter,Thursday,5,1.4394037562535884,0.19999999999999973,0.0,1.6394037562535881,485.02867218896085
6,winter,Thursday,6,1.4915033215779547,0.19999999999999973,0.0,1.6915033215779545,485.02867218896085
7,winter,Thursday,7,1.5,0.25654063807102445,0.0,1.7565406380710245,485.02867218896085
8,winter,Thursday,8,1.5000000000000004,0.24038772246370832,0.0425,1.7828877224637087,485.02867218896085
9,winter,Thursday,9,1.3260495776265084,0.27677950463380485,0.18500000000000003,1.7878290822603133,485.02867218896085
10,winter,Thursday,10,1.1260495776265078,0.27163885015992695,0.395,1.7926884277864348,485.02867218896085
11,winter,Thursday,11,0.9260495776265072,0.19999999999999973,0.6675,1.793549577626507,485.02867218896085
12,winter,Thursday,12,0.8542204543590597,0.20635467071270264,0.7275,1.7880751250717624,485.02867218896085
13,winter,Thursday,13,0.6542204543590587,0.19999999999999973,0.93,1.7842204543590585,485.02867218896085
14,winter,Thursday,14,0.6791780119740836,0.19999999999999973,0.9025000000000001,1.7816780119740834,485.02867218896085
15,winter,Thursday,15,0.8791780119740842,0.2538956778479451,0.6525,1.7855736898220291,485.02867218896085
16,winter,Thursday,16,1.0791780119740841,0.4733082506356099,0.245,1.7974862626096941,485.02867218896085
17,winter,Thursday,17,1.279178011974084,0.5043625440826698,0.030000000000000002,1.813540556056754,485.02867218896085
18,winter,Thursday,18,1.479178011974084,0.32341363897318076,0.0,1.8025916509472648,485.02867218896085
19,winter,Thursday,19,1.5,0.28288772246370875,0.0,1.7828877224637087,485.02867218896085
20,winter,Thursday,20,1.5,0.2640859509554663,0.0,1.7640859509554663,485.02867218896085
21,winter,Thursday,21,1.5,0.23749282375133274,0.0,1.7374928237513327,485.02867218896085
22,winter,Thursday,22,1.4955835315344872,0.19999999999999973,0.0,1.695583531534487,485.02867218896085
23,winter,Thursday,23,1.4538587714262283,0.19999999999999973,0.0,1.653858771426228,485.02867218896085
0,winter,Friday,0,0.9000000000000001,0.7280652833593044,0.0,1.6280652833593046,477.993096448782
1,winter,Friday,1,1.1000000000000005,0.5136102681866639,0.0,1.6136102681866644,477.993096448782
