,Day,Hour,Load,U1,U2,U3
135,Saturday,19,1.6223936811158988,0.8223671590255132,1.4811819082205349,0.003076923076923077
136,Sunday,19,1.6313016926483672,0.9656627661615194,1.4824199405744471,0.006153846153846154
137,Thursday,19,1.6748575790649112,0.740648379052369,1.4777154176295808,0.01076923076923077
138,Tuesday,19,1.6725990322316082,1.0065221561480913,1.4769725982172335,0.007692307692307693
139,Wednesday,19,1.692257221987395,0.8600613849990408,1.4655827005612412,0.003076923076923077
140,Friday,20,1.6789204398488413,0.6805102628045272,1.4737537140970618,0.0
141,Monday,20,1.6929890416317053,0.8223671590255132,1.4227467811158798,0.0
142,Saturday,20,1.6368786630412155,0.7771916362938807,1.4819247276328822,0.0
143,Sunday,20,1.6479190456062431,0.902359485900633,1.4829151535160119,0.0
144,Thursday,20,1.681090663621624,0.6977747937847689,1.4779630241003632,0.0
145,Tuesday,20,1.688837857787255,0.9409169384231728,1.4777154176295808,0.0
146,Wednesday,20,1.707158584055164,0.7668329177057357,1.4559260482007264,0.0
147,Friday,21,1.6815575140843737,0.6128908497985804,1.4754869593925386,0.0
148,Monday,21,1.7041934527376994,0.7331670822942643,1.4269560911191812,0.0
149,Saturday,21,1.6515024383473493,0.7219451371571073,1.4819247276328822,0.0
150,Sunday,21,1.658921575431048,0.7872626126990218,1.4831627599867945,0.0
151,Thursday,21,1.6815448965042994,0.6618070209092652,1.4777154176295808,0.0
152,Tuesday,21,1.69937353714931,0.8327258776136581,1.4722680752723671,0.0
153,Wednesday,21,1.717656410676996,0.6356224822558988,1.4690491911521955,0.0
154,Friday,22,1.6657855389914766,0.6071360061384999,1.452954770551337,0.0
155,Monday,22,1.683197799494035,0.5861308267792058,1.443793331132387,0.0
156,Saturday,22,1.6387965352125116,0.6920199501246883,1.4821723341036646,0.0
157,Sunday,22,1.6478811928660202,0.6643967005563015,1.4700396170353254,0.0
158,Thursday,22,1.664687809525011,0.5688662957989641,1.4784582370419281,0.0
159,Tuesday,22,1.6783400311654229,0.6664108958373297,1.4702872235061075,0.0
160,Wednesday,22,1.6972411661167506,0.5389411087665452,1.4712776493892374,0.0
161,Friday,23,1.6539250137216184,0.6330328026088624,1.4044239022779796,0.0
162,Monday,23,1.6716400961459603,0.5501630539037022,1.4400792340706503,0.0
163,Saturday,23,1.6263556012592346,0.6428160368309993,1.4561736546715087,0.0
164,Sunday,23,1.6447141802673666,0.5625359677728755,1.4457741828986466,0.0
165,Thursday,23,1.6633251108769849,0.5317475541914445,1.4618686034995048,0.0
166,Tuesday,23,1.665873862051997,0.6753309035104547,1.4581545064377683,0.0
167,Wednesday,23,1.6853175529465205,0.547285632073662,1.4616209970287224,0.0
